src_ip,src_port,dst_ip,dst_port,protocol,connection_state,duration,src_bytes,dst_bytes,src_packets,dst_packets,src_ttl,dst_ttl,service,500473.9375,621800.9375,2,2,0,0,0,0,66,82,0,0,0,0,1421927414,1421927414,0.017,0.013,0,0,0,0,0,0,0,0,3,7,1,3,1,1,1,attack_type,0
59.166.0.6,55107,149.171.126.9,53,udp,CON,0.000978,132,164,31,29,0,0,dns,539877.3125,670756.625,2,2,0,0,0,0,66,82,0,0,0,0,1421927811,1421927811,0.01,0.01,0,0,0,0,0,0,0,0,2,2,3,11,2,2,2,,0
59.166.0.0,60140,149.171.126.5,1644,tcp,FIN,0.028667,2438,19266,31,29,7,13,-,662503.9375,5242265,38,40,255,255,3520614456,3574933906,64,482,0,0,54.810151,52.174102,1421927811,1421927811,0.765919,0.718923,0.000759,0.000618,0.000141,0,0,0,0,0,12,7,3,2,1,1,1,,0
59.166.0.6,1984,149.171.126.5,59939,tcp,FIN,0.042938,2974,30506,31,29,7,18,-,542736,5570077.5,48,50,255,255,3584803745,1436428260,62,610,0,0,54.449794,54.187838,1421927811,1421927811,0.904617,0.831714,0.002374,0.002182,0.000192,0,0,0,0,0,7,7,3,11,1,1,2,,0
59.166.0.6,62112,149.171.126.2,111,udp,CON,0.004777,568,320,31,29,0,0,-,713418.5,401925.9063,4,4,0,0,0,0,142,80,0,0,1.733593,1.539607,1421927811,1421927811,1.233333,1.097667,0,0,0,0,0,0,0,0,7,9,1,1,1,1,1,,0
59.166.0.8,30459,149.171.126.9,6881,tcp,FIN,0.018852,1540,1644,31,29,4,4,-,612773.1875,659028.25,16,18,255,255,3700617693,3710300135,96,91,0,0,70.572155,2.144726,1421927811,1421927811,1.2354,1.081118,0.000591,0.000469,0.000122,0,0,0,0,0,15,9,3,3,3,1,3,,0
59.166.0.8,50774,149.171.126.9,6881,tcp,FIN,0.019059,1540,1644,31,29,4,4,-,606117.8125,651870.5,16,18,255,255,3700618554,1561250615,96,91,0,0,75.441938,2.074732,1421927811,1421927811,1.2476,1.093941,0.000573,0.000456,0.000117,0,0,0,0,0,15,9,3,3,3,1,3,,0
59.166.0.8,26956,149.171.126.9,6881,tcp,FIN,0.015075,1540,1644,31,29,4,4,-,766301.8125,824145.9375,16,18,255,255,3700614096,3711401962,96,91,0,0,65.4155,1.603461,1421927811,1421927811,0.981667,0.857706,0.000621,0.000488,0.000133,0,0,0,0,0,15,9,3,3,3,1,3,,0
59.166.0.0,50030,149.171.126.0,6881,tcp,FIN,3.027018,16536,707082,31,29,26,253,-,43551.77344,1865387,290,560,255,255,1782712846,3931738107,57,1263,0,0,4449.915061,3198.690114,1421927808,1421927811,10.472997,5.414125,0.000659,0.000518,0.000141,0,0,0,0,0,3,3,1,1,1,1,1,,0
175.45.176.0,7578,149.171.126.18,1723,tcp,FIN,0.664366,2036,268,254,252,2,1,-,22072.16992,2697.30835,10,6,255,255,1693501016,3985824615,204,45,0,0,3733.361579,137.4495,1421927810,1421927811,73.716444,108.725203,0.226953,0.120729,0.106224,0,1,0,0,0,6,3,1,4,1,1,1, Fuzzers,1
175.45.176.0,29608,149.171.126.11,25,tcp,FIN,3.558249,39216,1844,62,252,20,8,smtp,86253.66406,3974.98877,46,24,255,255,1564225278,2204466870,853,77,0,0,7430.164144,281.778594,1421927807,1421927811,79.072198,149.261094,0.179612,0.091401,0.088211,0,1,0,0,0,1,1,2,4,1,1,2,Exploits,1
175.45.176.2,44073,149.171.126.12,80,tcp,FIN,0.813371,494,382,254,252,2,2,http,4376.84668,3294.929443,10,8,255,255,652136226,1919159202,49,48,0,0,4979.120237,166.875625,1421927810,1421927811,90.374556,103.536859,0.158773,0.087988,0.070785,0,1,0,0,0,2,1,2,2,1,1,1,Generic,1
175.45.176.1,22091,149.171.126.19,111,udp,INT,0.000005,168,0,254,0,0,0,-,134400000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927811,1421927811,0.005,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,6309,149.171.126.11,80,tcp,FIN,0.909286,824,874,62,252,2,2,http,6528.19873,6730.555664,10,8,255,255,3343349573,1068064009,82,109,1,18,5196.608411,202.322531,1421927810,1421927811,101.031778,119.761,0.190736,0.070315,0.120421,0,1,1,0,0,2,2,2,4,1,1,2,Exploits,1
175.45.176.0,15565,149.171.126.12,179,tcp,FIN,0.752965,574,268,254,252,2,1,-,5492.951172,2379.924805,10,6,255,255,2564551735,60882619,57,45,0,0,4570.353253,228.004781,1421927810,1421927811,83.662778,134.641594,0.170314,0.079039,0.091275,0,1,0,0,0,6,3,2,4,1,1,1, Fuzzers,1
175.45.176.0,5281,149.171.126.18,1723,tcp,FIN,0.685433,2100,354,254,252,2,1,-,22059.04883,3618.151123,10,8,255,255,3143142498,4118719871,210,44,0,0,3936.411801,174.787047,1421927811,1421927812,76.159222,87.347289,0.168357,0.07332,0.095037,0,1,0,0,0,6,3,1,2,1,1,1, Fuzzers,1
175.45.176.0,7566,149.171.126.12,179,tcp,FIN,0.882586,622,268,254,252,2,1,-,5075.992676,2030.396973,10,6,255,255,1124287746,1074820623,62,45,0,0,4729.172778,222.254938,1421927811,1421927812,93.655778,156.563203,0.233227,0.099766,0.133461,0,1,0,0,0,6,4,1,2,1,1,1, Fuzzers,1
59.166.0.0,59014,149.171.126.1,53,udp,CON,0.001084,146,178,31,29,0,0,dns,538745.375,656826.5625,2,2,0,0,0,0,73,89,0,0,0,0,1421927812,1421927812,0.011,0.009,0,0,0,0,0,0,0,0,3,2,2,1,1,1,1,,0
59.166.0.9,17646,149.171.126.9,15598,tcp,FIN,0.048199,2438,19266,31,29,7,13,-,394033.0625,3117907,38,40,255,255,2333130426,2391862341,64,482,0,0,102.533624,96.575401,1421927812,1421927812,1.294162,1.254053,0.000696,0.000539,0.000157,0,0,0,0,0,7,9,3,6,1,1,1,,0
59.166.0.9,36310,149.171.126.5,53,udp,CON,0.001011,146,178,31,29,0,0,dns,577645.875,704253.1875,2,2,0,0,0,0,73,89,0,0,0,0,1421927812,1421927812,0.002,0.002,0,0,0,0,0,0,0,0,3,2,2,6,2,1,1,,0
59.166.0.4,45246,149.171.126.3,5278,tcp,FIN,0.041957,2438,19266,31,29,7,13,-,452653.9375,3581762.5,38,40,255,255,1975228035,4213348875,64,482,0,0,69.640214,67.372534,1421927812,1421927812,1.125216,1.061359,0.000693,0.000561,0.000132,0,0,0,0,0,8,6,3,4,1,1,1,,0
59.166.0.8,62090,149.171.126.2,23010,tcp,FIN,0.005081,3744,2456,31,29,7,7,-,5567408,3652824.5,18,18,255,255,367745306,371410573,208,136,0,0,13.810484,0.353175,1421927812,1421927812,0.278647,0.266235,0.000724,0.00055,0.000174,0,0,0,0,0,15,9,5,5,1,1,3,,0
59.166.0.9,55095,149.171.126.1,143,tcp,FIN,0.03924,7816,15092,31,29,30,32,-,1580428.125,3052599.5,122,126,255,255,307750083,308776218,64,120,0,0,21.971077,18.98292,1421927812,1421927812,0.321372,0.309928,0.000624,0.000496,0.000128,0,0,0,0,0,7,2,2,6,1,1,1,,0
175.45.176.2,64866,149.171.126.13,179,tcp,FIN,1.101327,514,354,254,252,2,1,-,3363.215576,2251.829102,10,8,255,255,2995824974,1022099821,51,44,0,0,6612.484929,209.3645,1421927811,1421927812,122.369667,144.449578,0.19249,0.089449,0.103041,0,1,0,0,0,4,4,1,1,1,1,1,,0
59.166.0.8,27803,149.171.126.9,6881,tcp,FIN,0.849602,13870,548216,31,29,21,197,-,130065.6094,5150317.5,242,438,255,255,3700615026,1558987341,57,1252,0,0,192.197987,119.496336,1421927811,1421927812,3.523689,1.942979,0.00064,0.000517,0.000123,0,0,0,0,0,15,9,3,5,1,1,2,,0
59.166.0.3,14232,149.171.126.3,53,udp,CON,0.001117,146,178,31,29,0,0,dns,522829,637421.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421927812,1421927812,0.01,0.018,0,0,0,0,0,0,0,0,1,3,3,2,1,1,1,,0
59.166.0.4,45541,149.171.126.7,5190,tcp,FIN,0.005993,1470,1728,31,29,5,4,-,1874186.5,2142499.5,22,14,255,255,2035224913,4185074429,67,123,0,0,0,0.516385,1421927812,1421927812,0.285381,0.404923,0.00074,0.0006,0.00014,0,0,0,0,0,8,1,3,4,1,1,1,,0
59.166.0.9,37532,149.171.126.4,45063,tcp,FIN,0.097302,5174,83812,31,29,7,39,-,420710.7813,6815975,90,92,255,255,187740475,188058588,57,911,0,0,75.549976,76.266835,1421927812,1421927812,1.089067,1.062604,0.000732,0.000594,0.000138,0,0,0,0,0,7,8,2,6,1,1,1,,0
59.166.0.4,43565,149.171.126.2,43355,tcp,FIN,0.146957,5174,83812,31,29,7,39,-,278557.6875,4512939.5,90,92,255,255,4120611089,1975527539,57,911,0,0,92.839659,91.610694,1421927811,1421927812,1.647416,1.602879,0.001209,0.001086,0.000123,0,0,0,0,0,8,9,5,4,1,1,1,,0
59.166.0.3,15899,149.171.126.2,25,tcp,FIN,0.043993,37268,3380,31,29,18,8,smtp,6646875.5,600095.5,52,42,255,255,127743970,130746387,717,80,0,0,61.585876,2.15743,1421927812,1421927812,0.854824,0.982781,0.003949,0.003694,0.000255,0,0,0,0,0,1,1,5,2,1,1,1,,0
59.166.0.5,44167,149.171.126.3,53,udp,CON,0.001018,146,178,31,29,0,0,dns,573673.875,699410.625,2,2,0,0,0,0,73,89,0,0,0,0,1421927812,1421927812,0.011,0.009,0,0,0,0,0,0,0,0,1,3,3,1,1,1,1,,0
59.166.0.8,23186,149.171.126.2,17468,udp,CON,0.002411,536,304,31,29,0,0,-,1333886.375,756532.5625,4,4,0,0,0,0,134,76,0,0,0.630975,0.611883,1421927812,1421927812,0.449667,0.441667,0,0,0,0,0,0,0,0,15,9,5,5,1,1,3,,0
59.166.0.1,37834,149.171.126.7,80,tcp,FIN,10.75182,18890,1087890,31,29,2,370,http,14015.86035,808370.6875,354,746,255,255,30194055,2201858729,53,1458,1,524288,2325.353099,1579.438227,1421927801,1421927812,30.457504,14.431257,0.000663,0.00053,0.000133,0,0,1,0,0,1,2,3,1,1,1,1,,0
59.166.0.2,51807,149.171.126.7,80,tcp,FIN,1.009045,1684,10168,31,29,3,5,http,12399.84375,76143.28125,14,18,255,255,1675227200,3821646149,120,565,1,3924,8765.491467,7676.694499,1421927811,1421927812,77.589769,59.324824,0.000676,0.000519,0.000157,0,0,1,0,0,1,2,3,1,1,1,1,,0
59.166.0.4,9688,149.171.126.5,53,udp,CON,0.003379,146,178,31,29,0,0,dns,172832.2031,210713.2344,2,2,0,0,0,0,73,89,0,0,0,0,1421927812,1421927812,0.011,0.007,0,0,0,0,0,0,0,0,2,2,2,4,1,1,1,,0
59.166.0.8,11350,149.171.126.9,5190,tcp,FIN,0.036899,1470,1728,31,29,5,4,-,304398.5,347976.9063,22,14,255,255,67739789,2217617866,67,123,0,0,221.016331,8.713639,1421927812,1421927812,1.757095,2.745385,0.001229,0.00107,0.000159,0,0,0,0,0,15,9,3,5,1,1,2,,0
59.166.0.8,59552,149.171.126.2,111,udp,CON,0.005475,568,320,31,29,0,0,-,622465.75,350684.9375,4,4,0,0,0,0,142,80,0,0,2.068052,1.853327,1421927812,1421927812,1.471333,1.318,0,0,0,0,0,0,0,0,15,9,5,5,1,1,3,,0
59.166.0.9,24718,149.171.126.6,53,udp,CON,0.001033,130,162,31,29,0,0,dns,503388.2188,627299.1875,2,2,0,0,0,0,65,81,0,0,0,0,1421927812,1421927812,0.011,0.011,0,0,0,0,0,0,0,0,3,2,2,6,2,1,2,,0
59.166.0.6,50235,149.171.126.4,6881,tcp,FIN,1.557463,13558,548216,31,29,21,197,-,69348.67188,2809517.75,236,438,255,255,1615229680,1627168348,57,1252,0,0,404.56558,288.654536,1421927811,1421927812,6.626119,3.562877,0.000621,0.00048,0.000141,0,0,0,0,0,7,8,2,1,1,1,1,,0
59.166.0.9,62511,149.171.126.6,25,tcp,FIN,0.059345,37268,3380,31,29,18,8,smtp,4927390.5,444856.3438,52,42,255,255,247742932,2398956597,717,80,0,0,79.278633,3.875781,1421927812,1421927812,1.156412,1.429244,0.000951,0.000743,0.000208,0,0,0,0,0,1,2,2,6,1,1,2,,0
59.166.0.0,43088,149.171.126.9,53,udp,CON,0.001082,146,178,31,29,0,0,dns,539741.25,658040.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421927813,1421927813,0.001,0.011,0,0,0,0,0,0,0,0,3,2,3,3,1,1,1,,0
59.166.0.4,26896,149.171.126.2,53,udp,CON,0.001099,146,178,31,29,0,0,dns,531392.1875,647861.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421927813,1421927813,0.045,0.009,0,0,0,0,0,0,0,0,2,2,2,4,1,1,1,,0
59.166.0.8,45745,149.171.126.5,111,udp,CON,0.005227,568,312,31,29,0,0,-,651999.25,358140.4375,4,4,0,0,0,0,142,78,0,0,2.027983,1.750563,1421927813,1421927813,1.443,1.245333,0,0,0,0,0,0,0,0,15,7,4,5,1,1,3,,0
59.166.0.4,40963,149.171.126.0,80,tcp,FIN,1.010702,1684,10168,31,29,3,5,http,12379.51465,76018.45313,14,18,255,255,2153129428,2159751029,120,565,1,3924,8769.319776,7684.346602,1421927812,1421927813,77.716923,59.425178,0.00066,0.00047,0.00019,0,0,1,0,0,2,3,4,4,1,1,2,,0
59.166.0.5,53741,149.171.126.2,5190,tcp,FIN,0.00497,1470,1728,31,29,5,4,-,2259959.75,2583501,22,14,255,255,727740642,2873451270,67,123,0,0,14.382171,0.382258,1421927813,1421927813,0.236667,0.289,0.000698,0.000575,0.000123,0,0,0,0,0,5,9,2,2,1,1,1,,0
59.166.0.8,39893,149.171.126.5,30406,udp,CON,0.002317,528,304,31,29,0,0,-,1367285.375,787224.875,4,4,0,0,0,0,132,76,0,0,0.617539,0.579592,1421927813,1421927813,0.440667,0.420333,0,0,0,0,0,0,0,0,15,7,4,5,1,1,3,,0
59.166.0.8,58363,149.171.126.9,6881,tcp,FIN,1.890238,13766,548216,31,29,21,197,-,58020.20703,2314904.25,240,438,255,255,3700615894,3704942852,57,1252,0,0,1714.146219,1273.382169,1421927811,1421927813,7.907481,4.324371,0.000637,0.000484,0.000153,0,0,0,0,0,15,9,3,5,1,1,1,,0
59.166.0.0,60883,149.171.126.0,80,tcp,FIN,1.010842,1684,10168,31,29,3,5,http,12377.80078,76007.92188,14,18,255,255,2573130703,428844231,120,565,1,3924,8769.447519,7684.116607,1421927812,1421927813,77.730305,59.428238,0.000713,0.000551,0.000162,0,0,1,0,0,1,3,4,3,1,1,1,,0
59.166.0.4,52093,149.171.126.4,58304,tcp,FIN,0.067892,4014,59460,31,29,7,28,-,466034.2813,6906380.5,68,70,255,255,607744373,2772092517,59,849,0,0,69.686485,68.592049,1421927813,1421927813,1.008284,0.976145,0.00065,0.000516,0.000134,0,0,0,0,0,8,8,2,4,1,1,1,,0
59.166.0.0,29457,149.171.126.4,5190,tcp,FIN,0.006261,1470,1832,31,29,5,4,-,1793962.625,2195176.5,22,16,255,255,667739837,668032525,67,115,0,0,16.789678,0.541766,1421927813,1421927813,0.298143,0.373133,0.000666,0.000527,0.000139,0,0,0,0,0,3,8,2,3,1,1,1,,0
59.166.0.2,9519,149.171.126.5,22,tcp,FIN,0.008911,3728,5474,31,29,7,7,ssh,3242733.75,4709685,32,24,255,255,3177322568,3177642220,117,228,0,0,18.93505,0.493502,1421927813,1421927813,0.287452,0.356913,0.000696,0.000556,0.00014,0,0,0,0,0,1,3,4,1,1,1,1,,0
59.166.0.4,29057,149.171.126.0,24017,tcp,FIN,0.024059,2974,30506,31,29,7,18,-,968618.8125,9940896,48,50,255,255,2753127530,607979692,62,610,0,0,0,30.61849,1421927813,1421927813,0.505191,0.480776,0.000624,0.000497,0.000127,0,0,0,0,0,8,3,4,4,1,1,2,,0
59.166.0.5,10031,149.171.126.9,80,tcp,FIN,1.006951,1684,10168,31,29,3,5,http,12425.62988,76301.63281,14,18,255,255,4240613598,4241652028,120,565,1,3924,8766.152782,7675.268147,1421927812,1421927813,77.43069,59.181353,0.00102,0.000864,0.000156,0,0,1,0,0,1,1,3,2,1,1,1,,0
59.166.0.3,43481,149.171.126.8,22,tcp,FIN,0.008006,3728,5474,31,29,7,7,ssh,3609293,5242068.5,32,24,255,255,3113126417,968048662,117,228,0,0,16.044264,0.502101,1421927813,1421927813,0.258258,0.317826,0.000678,0.000551,0.000127,0,0,0,0,0,1,1,2,1,1,1,1,,0
59.166.0.8,24861,149.171.126.0,53,udp,CON,0.001063,146,178,31,29,0,0,dns,549388.5625,669802.5,2,2,0,0,0,0,73,89,0,0,0,0,1421927813,1421927813,0.004,0.008,0,0,0,0,0,0,0,0,2,1,4,5,1,1,1,,0
59.166.0.6,1075,149.171.126.8,53,udp,CON,0.001037,146,178,31,29,0,0,dns,563163,686595.9375,2,2,0,0,0,0,73,89,0,0,0,0,1421927813,1421927813,0.011,0.011,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,,0
59.166.0.8,11582,149.171.126.5,9987,tcp,FIN,0.004886,4528,2456,31,29,7,7,-,7002865.5,3798608.25,18,18,255,255,847751032,851276550,252,136,0,0,13.195729,0.342763,1421927813,1421927813,0.268059,0.259294,0.000611,0.000475,0.000136,0,0,0,0,0,15,7,4,5,1,1,3,,0
175.45.176.3,46333,149.171.126.14,110,tcp,FIN,1.06465,2860,500,254,252,2,2,-,19341.56641,3291.222168,10,8,255,255,3131549083,3784601007,286,63,0,0,6428.303377,210.721875,1421927812,1421927813,112.692222,137.398,0.265487,0.102861,0.162626,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,13395,149.171.126.12,179,tcp,FIN,0.566537,718,268,254,252,2,1,-,9136.208008,3163.07666,10,6,255,255,3646135225,2167063124,72,45,0,0,2949.619579,138.625063,1421927813,1421927813,58.495333,94.779,0.180732,0.092635,0.088097,0,1,0,0,0,6,4,1,1,1,1,1, Fuzzers,1
175.45.176.0,45355,149.171.126.18,1723,tcp,FIN,0.890884,2164,268,254,252,2,1,-,17492.73828,2011.485229,10,6,255,255,3107775323,813709201,216,45,0,0,4926.133597,252.301625,1421927813,1421927814,96.586889,153.837203,0.232065,0.121697,0.110368,0,1,0,0,0,6,3,1,2,1,1,1, Fuzzers,1
175.45.176.0,3014,149.171.126.13,80,tcp,FIN,1.033314,838,354,254,252,2,1,http,5845.270508,2400.044922,10,8,255,255,4152063969,1574199977,84,44,0,0,7438.731432,193.082562,1421927813,1421927814,114.703778,134.255719,0.154136,0.093512,0.060624,0,1,0,0,0,1,1,2,2,1,1,1,Reconnaissance,1
59.166.0.6,46760,149.171.126.3,80,tcp,FIN,1.014456,1684,10168,31,29,3,5,http,12333.70313,75737.14063,14,18,255,255,787743794,788948384,120,565,1,3924,8766.027129,7675.493239,1421927813,1421927814,78.008077,59.563706,0.002244,0.00187,0.000374,0,0,1,0,0,2,1,4,6,1,1,1,,0
59.166.0.4,41628,149.171.126.4,39607,tcp,FIN,0.05421,2438,19266,31,29,7,13,-,350341.2813,2772182.25,38,40,255,255,1087744039,1150835568,64,482,0,0,0,117.081692,1421927814,1421927814,1.456459,1.377744,0.000619,0.000474,0.000145,0,0,0,0,0,8,8,3,3,1,1,1,,0
59.166.0.6,13696,149.171.126.6,40759,tcp,FIN,0.094953,2974,30506,31,29,7,18,-,245426.6875,2518804,48,50,255,255,3353127040,1208057041,62,610,0,0,109.854391,108.012436,1421927814,1421927814,2.012957,1.926449,0.000686,0.000555,0.000131,0,0,0,0,0,7,2,3,6,1,1,1,,0
59.166.0.6,53861,149.171.126.4,6881,tcp,FIN,3.318698,12242,485110,31,29,19,174,-,29372.96484,1166385.125,212,388,255,255,1615231273,3785811200,58,1250,0,0,5532.451693,4079.071836,1421927811,1421927814,15.726801,8.570026,0.002282,0.002088,0.000194,0,0,0,0,0,7,8,3,6,2,1,2,,0
175.45.176.2,52208,149.171.126.13,179,tcp,FIN,0.972445,514,354,254,252,2,1,-,3808.955811,2550.272705,10,8,255,255,1575100708,3789989086,51,44,0,0,5841.527952,223.757094,1421927813,1421927814,108.049444,126.91743,0.169246,0.083446,0.0858,0,1,0,0,0,4,4,2,1,1,1,1,,0
59.166.0.4,56329,149.171.126.2,80,tcp,FIN,1.028749,1684,10168,31,29,3,5,http,12162.34473,74684.88281,14,18,255,255,2693130613,2694221421,120,565,1,3924,8766.59459,7677.74268,1421927813,1421927814,79.095464,60.480176,0.000714,0.000557,0.000157,0,0,1,0,0,2,1,4,3,1,1,1,,0
59.166.0.4,10346,149.171.126.3,41112,tcp,FIN,0.104597,5174,83812,31,29,7,39,-,391368.7813,6340602.5,90,92,255,255,3237321656,3237649216,57,911,0,0,69.153375,67.336125,1421927814,1421927814,1.171787,1.142527,0.000752,0.000616,0.000136,0,0,0,0,0,8,6,4,3,1,1,1,,0
59.166.0.9,40939,149.171.126.3,41123,tcp,FIN,0.109929,2438,19266,31,29,7,13,-,172766.0469,1367064.125,38,40,255,255,1147743715,3366324492,64,482,0,0,0,176.37155,1421927814,1421927814,2.962351,2.789359,0.001332,0.001141,0.000191,0,0,0,0,0,7,6,4,4,1,1,2,,0
59.166.0.5,16923,149.171.126.2,15120,tcp,FIN,0.104674,2974,30506,31,29,7,18,-,222634.0938,2284884.5,48,50,255,255,1327740086,1328050833,62,610,0,0,119.957102,115.891324,1421927814,1421927814,2.22,2.124775,0.000674,0.00055,0.000124,0,0,0,0,0,5,9,4,4,1,1,2,,0
59.166.0.9,62167,149.171.126.3,5190,tcp,FIN,0.00444,1470,1728,31,29,5,4,-,2529729.75,2891892,22,14,255,255,1567740298,3713418197,67,123,0,0,12.976802,0.381327,1421927814,1421927814,0.211429,0.29,0.000709,0.000534,0.000175,0,0,0,0,0,7,6,4,4,1,1,2,,0
59.166.0.6,15323,149.171.126.9,40935,tcp,FIN,0.151892,4118,59460,31,29,7,28,-,213836.1406,3086982.75,70,70,255,255,3353130442,1265093117,59,849,0,0,0,3.113085,1421927814,1421927814,2.195464,2.193203,0.000699,0.000557,0.000142,0,0,0,0,0,7,9,3,6,1,1,1,,0
59.166.0.9,63696,149.171.126.9,53,udp,CON,0.001066,146,178,31,29,0,0,dns,547842.4375,667917.4375,2,2,0,0,0,0,73,89,0,0,0,0,1421927814,1421927814,0.003,0.011,0,0,0,0,0,0,0,0,3,2,3,4,1,1,1,,0
59.166.0.5,61055,149.171.126.2,59055,tcp,FIN,0.09657,4014,59460,31,29,7,28,-,327637.9688,4855421,68,70,255,255,3657325554,3668126533,59,849,0,0,0,80.09496,1421927814,1421927814,1.436328,1.367217,0.002432,0.002229,0.000203,0,0,0,0,0,5,9,4,4,1,1,2,,0
59.166.0.5,64511,149.171.126.5,16438,tcp,FIN,0.119166,4014,59460,31,29,7,28,-,265511.9688,3934746.5,68,70,255,255,3473129990,3536264610,59,849,0,0,95.357197,94.544401,1421927814,1421927814,1.773791,1.720232,0.000572,0.000467,0.000105,0,0,0,0,0,5,7,2,4,1,1,1,,0
59.166.0.1,61113,149.171.126.1,5190,tcp,FIN,0.009343,1470,1832,31,29,5,4,-,1202183.375,1471047.875,22,16,255,255,3597323258,3597653526,67,115,0,0,35.558793,1.164192,1421927814,1421927814,0.444905,0.571733,0.000757,0.000619,0.000138,0,0,0,0,0,3,2,2,3,1,1,2,,0
59.166.0.9,11829,149.171.126.8,41422,tcp,FIN,0.113923,5174,83812,31,29,7,39,-,359330.4375,5821546,90,92,255,255,1147740663,3293429915,57,911,0,0,75.279252,74.802471,1421927814,1421927814,1.276382,1.245857,0.000901,0.000539,0.000362,0,0,0,0,0,7,2,2,4,1,1,1,,0
59.166.0.3,35023,149.171.126.5,80,tcp,FIN,12.899583,18578,1087890,31,29,2,370,http,11488.74316,673778.0625,348,746,255,255,2117676760,2147789215,53,1458,1,524288,2501.310224,1592.464849,1421927801,1421927814,37.173652,17.314252,0.000642,0.000463,0.000179,0,0,1,0,0,2,1,2,1,1,1,1,,0
59.166.0.8,29537,149.171.126.9,6881,tcp,FIN,2.94404,12242,485110,31,29,19,174,-,33110.96094,1314819.125,212,388,255,255,1555230259,1560124619,58,1250,0,0,4082.643238,3040.406398,1421927811,1421927814,13.951118,7.606044,0.000623,0.000497,0.000126,0,0,0,0,0,15,9,3,1,1,1,1,,0
59.166.0.0,42895,149.171.126.6,25,tcp,FIN,0.466768,37372,3380,31,29,18,8,smtp,628217.875,56559.14844,52,42,255,255,907744611,908787366,719,80,0,0,769.944265,25.827754,1421927813,1421927814,9.144784,11.371585,0.000686,0.000529,0.000157,0,0,0,0,0,1,2,3,1,1,1,1,,0
59.166.0.1,63982,149.171.126.1,25,tcp,FIN,0.391895,37268,3380,31,29,18,8,smtp,746159.0625,67364.98438,52,42,255,255,3417325491,3418345341,717,80,0,0,701.409362,23.441072,1421927814,1421927814,7.677137,9.546342,0.000616,0.000491,0.000125,0,0,0,0,0,1,1,2,3,1,1,2,,0
59.166.0.1,15870,149.171.126.8,53,udp,CON,0.001038,146,178,31,29,0,0,dns,562620.4375,685934.5,2,2,0,0,0,0,73,89,0,0,0,0,1421927814,1421927814,0.002,0.006,0,0,0,0,0,0,0,0,2,2,2,3,1,1,1,,0
59.166.0.5,61523,149.171.126.6,18255,tcp,FIN,0.016014,2974,30506,31,29,7,18,-,1455226.625,14934932,48,50,255,255,3657322411,1508076178,62,610,0,0,18.7424,17.864211,1421927814,1421927814,0.332489,0.313939,0.000755,0.000617,0.000138,0,0,0,0,0,5,2,3,4,1,1,1,,0
59.166.0.6,54674,149.171.126.2,53,udp,CON,0.001064,146,178,31,29,0,0,dns,548872.1875,669172.9375,2,2,0,0,0,0,73,89,0,0,0,0,1421927814,1421927814,0.011,0.009,0,0,0,0,0,0,0,0,2,2,4,6,1,1,1,,0
59.166.0.6,31567,149.171.126.4,6881,tcp,FIN,2.765924,13766,548216,31,29,21,197,-,39651.125,1582010.25,240,438,255,255,3764811290,3776534255,57,1252,0,0,2741.130266,2062.841743,1421927811,1421927814,11.571561,6.328181,0.000639,0.000499,0.00014,0,0,0,0,0,7,8,3,6,2,1,2,,0
59.166.0.0,28169,149.171.126.5,5190,tcp,FIN,0.004544,1470,1728,31,29,5,4,-,2471831,2825704.25,22,14,255,255,1687740788,1688055432,67,123,0,0,13.286283,0.386251,1421927815,1421927815,0.216381,0.293077,0.000738,0.000599,0.000139,0,0,0,0,0,3,7,3,1,1,1,1,,0
59.166.0.7,31481,149.171.126.5,22,tcp,FIN,0.009164,3624,5578,31,29,7,7,ssh,3058926.25,4682671.5,30,26,255,255,3953127009,3957545989,121,215,0,0,20.989051,22.256519,1421927815,1421927815,0.316,0.34124,0.00063,0.000504,0.000126,0,0,0,0,0,1,3,3,1,1,1,1,,0
59.166.0.3,12787,149.171.126.4,80,tcp,FIN,13.85337,18890,1087890,31,29,2,370,http,10877.93066,627389.3125,354,746,255,255,4203064307,2086128545,53,1458,1,524288,2791.387211,1860.513766,1421927801,1421927815,39.243699,18.594452,0.00062,0.000496,0.000124,0,0,1,0,0,2,2,3,1,1,1,1,,0
59.166.0.1,38208,149.171.126.4,8285,tcp,FIN,0.033175,4014,59460,31,29,7,28,-,953730.25,14133776,68,70,255,255,2107745004,2120694936,59,849,0,0,0,28.194126,1421927815,1421927815,0.489358,0.480338,0.000648,0.000509,0.000139,0,0,0,0,0,3,8,3,2,1,1,1,,0
59.166.0.6,58309,149.171.126.0,80,tcp,FIN,1.068874,1684,10168,31,29,3,5,http,11705.77637,71881.25,14,18,255,255,1627744663,1628810555,120,565,1,3924,8782.983565,7691.178293,1421927814,1421927815,82.193233,62.841824,0.000724,0.000559,0.000165,0,0,1,0,0,2,3,2,2,1,1,1,,0
